Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Target,Target,Target,Target,Target
Ticker,AAPL,AMZN,GOOG,MSFT,SPY,AAPL,AMZN,GOOG,MSFT,SPY,AAPL,AMZN,GOOG,MSFT,SPY,AAPL,AMZN,GOOG,MSFT,SPY,AAPL,AMZN,GOOG,MSFT,SPY,AAPL,MSFT,GOOG,AMZN,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,123.0706787109375,172.09249877929688,82.05746459960938,212.04420471191406,323.62872314453125,123.52785723369402,172.58700561523438,82.39713539106306,212.94550281553757,323.8987269329815,121.66996279802345,167.22850036621094,79.63503884299774,208.4102633399885,320.4629273041784,122.73752407416738,167.5554962158203,79.85354477576797,208.90885658187838,321.0122835704496,163022400,130174000,79868000,39600800,50790200,0,1,0,0,1
2020-08-27,121.59944152832031,170.0,81.16108703613281,217.2506866455078,324.3363952636719,124.006916347084,172.64999389648438,82.18756319004888,221.63251163516162,325.7982576806448,120.45406109540708,168.89999389648438,80.7350020229949,210.3663118494096,322.6603938431942,123.67376172285445,172.50250244140625,82.1220099009033,213.71261815914224,324.50401813809793,155552400,85296000,37232000,57602200,58034100,0,1,1,1,1
2020-08-28,121.40247344970703,170.08999633789062,81.66166687011719,219.4846954345703,326.4313659667969,122.9928616302125,171.6685028076172,81.79872940677315,221.14345905034702,326.5617361382139,121.1787451014989,169.3249969482422,80.983310368209,217.25063080624633,324.1687558383631,122.57459270019099,171.14999389648438,81.11938024717467,218.78474245551823,325.36990612519185,187630000,57940000,29980000,26292900,48588900,1,0,0,1,0
2020-08-31,125.5195083618164,172.54800415039062,81.15364074707031,216.24388122558594,325.2489318847656,127.42604193210997,174.75,81.83820321061815,219.28335584643918,327.10184821328556,122.56245254538821,170.25,80.96145919937325,215.0741131215965,325.0161523092038,124.09934857269191,170.44949340820312,81.83448263889986,217.65335566841725,326.21730287543596,225702700,83718000,36468000,28774200,66099200,1,1,1,1,1
2020-09-01,130.519287109375,174.95599365234375,82.47113037109375,217.91229248046875,328.3122253417969,131.12238232990026,175.69349670410156,82.72042384830421,218.08487406128378,328.414634686384,126.96887253695941,173.35000610351562,81.05631278645836,215.18921672885457,325.1836539632205,129.13802940462026,174.47900390625,81.2753112601159,216.2247501052965,326.0868395952134,151948100,68644000,36506000,25725500,54908700,0,1,1,1,1
2020-09-02,127.81510162353516,176.57249450683594,85.82666778564453,222.1118927001953,333.0609436035156,134.21558595979664,177.6125030517578,86.06999773421208,223.27207784363668,334.0386062067138,123.53514962091081,174.33450317382812,82.75021705698761,217.988955284057,329.08505127544817,133.83622664521172,177.35000610351562,83.11994036448972,218.58342233595312,330.23965699990765,200119000,78630000,50224000,34080800,69540000,0,0,0,0,0
2020-09-03,117.5821304321289,168.39999389648438,81.53404998779297,208.35276794433594,321.598876953125,125.32496358779086,174.42050170898438,84.90468375126595,219.86825604076049,331.83185523044534,117.21250032267771,165.14999389648438,80.20414625325805,206.10911995937482,318.9917293636481,123.44762527133629,174.25,84.90468375126595,219.82990946115655,331.3569759319599,257599600,163222000,62156000,58400300,148011100,1,0,0,0,0
2020-09-04,117.65994262695312,164.7310028076172,79.01131439208984,205.42832946777344,318.9731750488281,120.32518728542867,169.0749969482422,81.69643848183921,209.36910220754496,323.87083755742174,107.86467480854796,155.55650329589844,76.85472372878253,196.74137421249213,311.8035533975463,116.79422439020836,165.89999389648438,80.66102066120379,206.2433368604578,322.2879536346721,332607200,175636000,52172000,59664100,139156300,0,0,0,0,0
2020-09-08,109.7420425415039,157.49200439453125,76.09873962402344,194.3155517578125,310.2578430175781,115.74371071531141,162.54249572753906,77.66179665496126,201.38209000793702,319.0383079814321,109.60586261758846,156.5,75.88122634285476,193.8744856529957,309.9505865584041,110.84121119060705,157.1999969482422,76.15435876646477,197.997437643837,313.5167562507004,231366600,121884000,52218000,52924300,114465300,1,1,1,1,1
2020-09-09,114.11925506591797,163.4304962158203,77.31888580322266,202.59019470214844,316.3846435546875,115.88960121264321,165.15899658203125,77.91679155012265,205.99402750209978,318.8707130978866,112.11545871886855,159.25,76.28054315583707,198.18919001038276,313.4236662474527,114.06089437114895,160.14950561523438,77.34719549044677,199.0521415736101,314.2989195800577,176940500,103774000,35494000,45679000,91462300,0,0,0,0,0
2020-09-10,110.39373779296875,158.7554931640625,76.08036041259766,196.91397094726562,310.8910827636719,117.2124914481067,167.4945068359375,78.66571837375648,205.89817504143133,318.93592958046594,109.43074927727804,158.52749633789062,75.77172722974485,195.7058561904277,309.9227118378307,117.07631155381702,165.36099243164062,77.50163402685257,204.61333786515826,318.274843586461,182274400,106614000,32372000,35461500,90569500,0,0,0,0,1
2020-09-11,108.94438171386719,155.81100463867188,75.51920318603516,195.62913513183594,311.04931640625,112.0862631304283,160.86700439453125,78.22468778948516,200.03973759723792,313.75887354105794,106.99894632611955,154.19900512695312,74.3591349740814,192.95401884082327,308.200097236755,111.444265890273,160.4344940185547,76.27801038608244,198.66860973787706,312.68809338783086,180860300,101880000,31942000,33620100,84680200,1,1,0,0,1
2020-09-14,112.21272277832031,155.14849853515625,75.44768524169922,196.95233154296875,315.14617919921875,112.76717161154352,159.3695068359375,77.66848767072217,200.5862734198402,316.9339381989172,109.72256765665087,154.8000030517578,75.27189391194321,195.629147791618,311.19824811152733,111.59018399790295,158.64700317382812,76.427233722132,195.8305075657206,314.24299363448193,140150100,90592000,33932000,30375800,65605700,1,1,1,1,1
2020-09-15,112.38780975341797,157.80650329589844,76.54815673828125,200.18357849121094,316.7384948730469,115.58805204226122,158.75100708007812,77.44849721003351,201.14240395179937,318.4610408339248,110.51046419860256,155.4459991455078,76.0711733800464,198.40974553691618,315.1555825454873,115.10169316714062,156.80799865722656,76.27800988927446,199.83840074017849,317.62304012570553,184642000,80430000,26622000,21823900,52920900,0,0,0,0,0
2020-09-16,109.07083892822266,153.90499877929688,75.52813720703125,196.6071319580078,315.4814147949219,112.83525930246253,159.36199951171875,77.5691701315766,201.97654489429965,319.4293461122637,108.98329789268679,153.70750427246094,75.47450338435272,196.21401007115148,315.2020623392532,112.08626989830371,158.99949645996094,77.2483674306839,201.94778130555534,317.9861245454431,154679000,90244000,26234000,26328100,82096000,0,0,0,0,0
2020-09-17,107.32968139648438,150.43649291992188,74.26826477050781,194.55528259277344,312.7066955566406,109.13893714718215,151.47149658203125,74.90233058157726,195.9168130252524,314.4385899779849,105.74415401119464,148.62750244140625,73.0004438275072,191.72675033928823,310.05300332026394,106.72660109375049,150.46249389648438,74.29161117111855,191.813041121579,310.5837474506331,178011000,128982000,37596000,34011300,91523300,0,0,0,0,0
2020-09-18,103.92515563964844,147.74549865722656,72.50334167480469,192.1389923095703,309.10662841796875,107.85493604325933,151.88999938964844,74.63937440248993,195.26475737462349,313.6312767687232,103.19561736370885,145.27699279785156,71.3681125318831,188.16945633815408,306.60124957179545,107.38803570255637,151.58700561523438,74.3914221412699,194.44976468598855,313.5190998844494,287104900,177852000,62078000,55225300,105877900,1,1,0,1,0
2020-09-21,107.07679748535156,148.02349853515625,71.07164001464844,194.2005157470703,305.6663513183594,107.18379705731701,148.10000610351562,71.9257954541272,194.3635289614694,305.8159299812702,100.28722269006296,143.5500030517578,69.84950408820202,188.29416162158768,300.76777135718396,101.68793896215671,145.3249969482422,71.51361517760223,189.07080795735874,304.47910812609643,195713800,122358000,57776000,39839700,99450800,1,1,1,1,1
2020-09-22,108.75955963134766,156.44949340820312,72.77497863769531,198.87954711914062,308.7793884277344,109.78091614699292,156.69949340820312,72.9765942138725,199.53155594788726,309.3403013085807,106.18186375888006,150.00999450683594,71.23898878022005,193.7594233959086,304.62867305037145,109.60582667063223,151.69200134277344,72.0117007268917,196.61671876733763,307.1621243318381,183055400,138976000,31664000,33517100,63612100,0,0,0,0,0
2020-09-23,104.1975326538086,149.9929962158203,70.2795639038086,192.33079528808594,301.6185607910156,109.05139236274285,156.35000610351562,72.5515150577612,199.53158384790459,309.62083585541194,103.85707548927341,149.61900329589844,69.90662010640514,191.79385537198814,301.11373624124093,108.57476272214053,156.02149963378906,72.4432623180634,199.3398070517136,309.3403650925504,150718700,113054000,33148000,30803800,93112200,1,1,1,1,1
2020-09-24,105.26753997802734,150.989501953125,70.92910766601562,194.82376098632812,302.42236328125,107.24215627117611,153.46499633789062,71.69481799201958,197.10577042017843,305.50734042854174,102.13538692492963,148.25,70.01337722091985,190.99804187025845,298.96342530344515,102.30074719885114,148.88949584960938,70.07197433077626,191.62128724052434,300.2909177816725,167743300,110588000,29004000,31202500,76681300,1,1,1,1,1
2020-09-25,109.21674346923828,154.75650024414062,71.75694274902344,199.26312255859375,307.3117980957031,109.37238186529035,155.07699584960938,72.00722885332043,200.43287620925832,308.1063940161309,104.73251422513682,149.9499969482422,70.18668728541624,194.2005104553191,300.6837463502854,105.4717817638898,152.7429962158203,71.14463215429673,195.16893357446148,301.56247494949173,149981400,92304000,26460000,29437300,71069400,1,1,1,1,1
2020-09-28,111.8236312866211,158.70249938964844,72.72830200195312,200.81640625,312.41607666015625,112.17381026918468,158.7519989013672,73.33812724546145,203.81753461508967,313.13589755535185,109.70310630165157,155.85850524902344,71.97252576543785,199.49322243628995,310.5089835056582,111.87227014246227,157.4425048828125,73.2095136633885,202.19711725030342,311.5092752193179,137672400,84484000,40158000,32004900,64584600,0,0,1,0,0
2020-09-29,110.9773941040039,157.24400329589844,72.96717071533203,198.72616577148438,310.71453857421875,112.1641112625912,159.41299438476562,73.33133212996597,201.42047768776106,312.9581616662014,110.47158400458528,156.6269989013672,72.4444947426073,198.29469722712864,310.01340457489823,111.42485091892162,158.76950073242188,73.01981188532375,200.73012216458557,312.2102968119457,99382200,69916000,19564000,24221900,51304000,1,1,1,1,1
2020-09-30,112.65044403076172,157.43649291992188,72.98057556152344,201.6697540283203,313.0704040527344,114.0608892683136,160.6439971923828,73.98122749738637,203.25181013232546,316.24887285260775,110.52019713326597,156.69949340820312,72.49787873848452,198.03579746308637,311.1913555832398,110.68555737521241,157.0570068359375,72.84152014010796,199.17680206329678,311.3876651380587,142675200,97922000,34032000,33829100,104081100,1,1,1,1,1
2020-10-01,113.60370635986328,161.06300354003906,73.99812316894531,203.71205139160156,315.08026123046875,114.50833415980816,161.1999969482422,74.44258380687106,205.17905308654628,316.669481089299,112.66989821496011,158.60000610351562,73.45782179879751,202.6189910182993,313.18252645280916,114.4305149590877,160.39999389648438,73.70910061926048,204.69964038543978,315.6879049567631,116120400,99438000,35590000,27158400,88698700,0,0,0,0,0
2020-10-02,109.93655395507812,156.25,72.42536163330078,197.7001953125,312.08880615234375,112.22244654459766,159.7899932861328,73.65594628822517,202.30255978020878,315.0522788248847,109.15838422824464,156.14999389648438,72.052910466983,197.07695007543285,309.6114713795871,109.81010332254509,157.68150329589844,72.60463861376776,199.43566680293182,310.088251695385,144712000,112262000,25682000,33154800,89431100,1,1,1,1,1
2020-10-05,113.32161712646484,159.9600067138672,73.7959976196289,201.71771240234375,317.6230163574219,113.46752627225055,160.12649536132812,73.90475046640069,201.74647599676422,317.809968281117,110.45210275141814,157.04249572753906,72.7158875630726,198.4576969397012,314.1173468345078,110.80228173280487,157.29200744628906,72.81222840015846,198.68782032558104,314.1640776831287,106243800,75506000,22266000,21331600,45713100,0,0,0,0,0
2020-10-06,110.07275390625,154.9980010986328,72.17805480957031,197.4317626953125,313.1076965332031,112.9519978108433,159.10000610351562,73.83273158457062,201.52593705627382,319.8759951928309,109.18757711311163,154.5,71.93720274792433,196.3866464091008,312.593543083994,112.54345067949198,158.25,73.27753291523796,200.22194841840562,317.763235907811,161498200,101738000,24908000,28554300,90128900,1,1,1,1,1
2020-10-07,111.94036865234375,159.7845001220703,72.51824188232422,201.1903533935547,318.55792236328125,112.39754721573827,160.0,72.94879009438718,201.45882335907402,319.3712332831514,111.01628226939263,156.6195068359375,71.31199611535075,198.2084055482004,316.06187263371896,111.49291934511135,156.75,72.71687950056844,198.5344027019716,316.0899168540863,96849000,86188000,34924000,25681100,56999600,0,1,1,0,1
2020-10-08,111.83336639404297,159.52749633789062,73.79153442382812,201.9094696044922,321.3810729980469,113.22435314166701,161.6645050048828,73.99365015535227,202.49435372750264,321.4465190072825,111.46372888130158,158.74949645996094,72.75661670687195,199.74252930524,319.5861577098771,113.07844398775582,161.24949645996094,72.75661670687195,201.84234479881962,320.5116738326382,83477200,63482000,23756000,19925800,45242500,1,1,1,1,1
2020-10-09,113.7787857055664,164.33250427246094,75.2460708618164,206.9241180419922,324.25115966796875,113.8079660479228,164.44949340820312,75.31062391850578,206.9720622405995,324.7185824068503,111.78471153708273,159.89149475097656,73.96633057163652,202.5326957249404,322.4188705197347,112.134890487853,160.5,74.2270433863395,202.5326957249404,323.0452010134728,100506900,98158000,28706000,26458000,59528600,1,1,1,1,1
2020-10-12,121.00608825683594,172.14649963378906,77.92423248291016,212.28396606445312,329.4675598144531,121.76480690611335,174.81199645996094,79.15133909181249,214.64268330095436,330.95396058750157,116.02577075981998,166.9774932861328,76.1076691424621,207.8829604018951,326.3171353587576,116.78448940909738,167.4969940185547,76.625624219311,209.78143085094663,326.8126022831071,240226800,167284000,49652000,40461400,80388500,0,1,1,1,0
2020-10-13,117.79612731933594,172.18150329589844,78.04988098144531,213.68382263183594,327.3174743652344,121.96908768608209,174.61900329589844,78.95965548891367,215.93706810447387,329.50500951121137,116.38568943923732,171.21099853515625,77.62876681977845,211.35386937390456,326.3452270128373,121.85235887523848,173.39950561523438,78.64828682700247,213.54958766520096,329.3273865757959,262330500,114894000,32020000,28950800,73255500,1,0,0,0,0
2020-10-14,117.88367462158203,168.1855010986328,77.87110137939453,211.76614379882812,325.2608337402344,119.67347184273211,173.24400329589844,78.84464084494188,214.98779720120754,329.00021626645804,116.35650794568298,167.0,76.99956316501067,210.10738022463195,324.5223262323469,117.69885586154554,172.35000610351562,78.3930271039053,213.81802923406005,327.897105268236,150712000,116254000,38586000,23421700,57727900,0,0,0,0,0
2020-10-15,117.41675567626953,166.9324951171875,77.42664337158203,210.6156005859375,324.8587341308594,117.8933852834975,167.79400634765625,78.21996625540591,211.2867754707797,325.34484340494106,114.92660067544894,164.0,76.72644086637881,207.1158789362711,320.77346483034836,115.48104948176437,164.60049438476562,76.8317156177969,208.1610097896488,321.3156625387775,112559200,104468000,30800000,22733100,60357700,0,0,1,0,0
2020-10-16,115.77288055419922,163.635498046875,78.1159439086914,210.6156005859375,324.6625061035156,118.23386306147651,169.98300170898438,78.51919032125396,213.1373015554528,327.8970635893729,115.56861068687554,158.0,77.61884965300673,210.28960344623061,324.4848831737596,117.97122507402565,168.1614990234375,77.76038296054288,211.08541569006942,326.22368213340775,115393800,129488000,28694000,26057900,89501900,0,0,0,0,0
2020-10-19,112.8157958984375,160.36050415039062,76.20896911621094,205.39959716796875,319.7264709472656,117.13465720214423,166.4499969482422,78.86777573309871,213.1469088650928,326.5695173054903,112.5045265484294,159.63699340820312,75.88071773728663,204.92018442406638,318.81966980620405,116.68720797533548,164.98049926757812,78.48589053852709,211.34431226625483,325.93382930721646,120639300,104472000,32142000,27625800,68425600,1,1,1,1,1
2020-10-20,114.30406188964844,160.85049438476562,77.26774597167969,205.81185913085938,321.00714111328125,115.73395813213436,163.3000030517578,78.33891463843625,208.41986529898946,324.2790992294212,112.4753478178989,159.60049438476562,75.76502881035636,204.31609389953766,320.3153648123591,113.0297966240417,161.11399841308594,75.83356008434386,206.91451708098484,321.0819161745118,124423700,90194000,44834000,22753500,60051900,0,1,1,0,0
2020-10-21,113.68153381347656,159.2469940185547,79.12403106689453,205.95571899414062,320.3995666503906,115.47133103249566,161.69400024414062,80.38639610675189,207.9884243592295,323.1480143438587,113.27298669065874,158.0,78.04739909800621,204.3448845566899,320.0910516993104,113.4869857975519,160.625,78.13182046570503,204.3448845566899,320.9604510537785,89946000,91854000,51366000,22724900,63575000,0,1,1,0,1
2020-10-22,112.59210205078125,158.82000732421875,80.2175521850586,206.04200744628906,322.1570739746094,114.81962703373966,159.9375,80.54828904723067,207.16383150568075,322.74603116756344,111.46374567321323,156.0970001220703,78.71135710107104,202.98335181479032,318.4550940136081,114.24571958756312,159.49349975585938,79.1111177696336,205.1215285452284,320.6145847016271,101988000,84240000,28672000,22351500,55399300,0,1,1,1,1
2020-10-23,111.90147399902344,160.22000122070312,81.49234008789062,207.3268280029297,323.2508239746094,113.37028018331699,160.26649475097656,81.55987112802889,207.37477220269963,323.4471335099245,111.16220627814569,157.0,80.47479765140872,204.38324140765587,320.7734895030079,113.21464174892209,159.5500030517578,80.75090806888606,206.17624036102944,323.391045071263,82572600,69334000,27516000,18879600,49143900,1,0,0,1,0
2020-10-26,111.91119384765625,160.3520050048828,78.98200225830078,201.43002319335938,317.2771911621094,113.37027065181736,164.1490020751953,81.3552648110084,207.4322643762984,320.6332826945844,109.80039043082107,157.6649932861328,78.28924088971746,199.531553173154,313.75280577693434,110.89956637288807,159.93699645996094,80.69826185002869,205.0447987142182,319.8386584058485,111850700,118024000,37066000,37111600,91473000,1,1,1,1,0
2020-10-27,113.41889190673828,164.31649780273438,79.66780853271484,204.46949768066406,316.18341064453125,114.08034029540528,164.58299255371094,79.79617962647981,205.83102786735438,317.95961118922406,111.41509565044463,160.56500244140625,78.60111074389548,201.6697295267006,315.96838593315863,112.3391745749253,161.2469940185547,79.2412309562141,202.8778441522253,317.62308054104153,92276800,85820000,24580000,36700300,65994100,0,0,0,0,0
2020-10-28,108.16622161865234,158.13900756835938,75.31558990478516,194.33473205566406,305.3765869140625,112.28082137684017,163.2010040283203,77.53688476545707,200.24110024392866,316.2114411488421,108.06895131820131,158.12350463867188,75.216271104549,193.77862617846768,304.881120017363,111.91119126662696,162.46499633789062,77.4569341542347,199.1192762411455,310.46214792470636,143937800,111766000,36680000,51195600,127094300,1,1,1,1,1
2020-10-29,112.17381286621094,160.55050659179688,77.82939147949219,196.29074096679688,308.4803161621094,113.73988906858685,162.8625030517578,79.14389753821341,198.82203948797712,311.67747166931895,109.138930754146,158.1999969482422,75.59468419892224,194.9963207988178,303.90890815385325,109.30429841508608,160.06350708007812,75.6006401448401,195.66751029659352,305.6103337435858,146129200,131930000,40062000,31432600,90597700,0,0,1,0,0
2020-10-30,105.89006805419922,151.8074951171875,80.49961853027344,194.13339233398438,305.26446533203125,108.93467231945372,158.35000610351562,83.7766921502322,195.87844706580935,308.2092230261782,104.78117027471363,150.9499969482422,79.67774345172971,191.40073391687426,301.5811716858951,108.03004440237355,157.8874969482422,83.0372531228352,195.12098138875402,306.89108741410416,190272600,167728000,86582000,36953700,120287300,0,0,1,0,1
2020-11-02,105.8025131225586,150.2239990234375,80.74891662597656,193.99911499023438,308.6859436035156,107.6604077052679,153.98550415039062,82.47411027540336,196.8276465574942,310.7051844382489,104.39207526396882,147.50599670410156,80.25231497531756,191.88010474591724,305.9187808477988,106.1332410376146,153.08700561523438,80.85469150454024,195.87840429104244,308.6859436035156,122866900,145148000,50708000,30842200,86068300,1,1,1,1,1
2020-11-03,107.42693328857422,152.42050170898438,81.94969177246094,197.93032836914062,314.1361083984375,108.44828230793316,153.7449951171875,82.52028804891705,199.55074570208873,316.2114663922025,105.76358709597856,149.0489959716797,80.2816101889804,194.7566185066281,308.77010476476823,106.66821475383722,150.92649841308594,81.03445385982764,195.49491819127326,311.9485735178558,107624400,97958000,33234000,27512000,93294200,1,1,1,1,1
2020-11-04,111.81390380859375,162.05799865722656,86.86207580566406,207.48020935058594,321.1567687988281,112.43644258276989,162.24249267578125,87.9662748351412,209.33074981660755,325.27008249557827,109.28483911084726,156.9864959716797,84.721724049789,203.6736716791737,317.464118377996,111.02600479592498,157.99949645996094,84.93278125242438,205.20779803554873,318.6513616623179,138235500,136780000,71418000,42311800,126959700,1,1,1,1,1
2020-11-05,115.7825927734375,166.10000610351562,87.56924438476562,214.09613037109375,327.4202880859375,116.35650010587017,168.33999633789062,89.07245394160914,214.8919572579799,329.24324827437863,113.68152628924997,164.44400024414062,86.93060935423904,212.04424447339872,326.1301966946372,114.73205582071998,165.99850463867188,88.44475330060617,212.89759854696078,326.48544255939777,126387100,115786000,41316000,36080100,82039700,0,1,0,0,0
2020-11-06,115.65106201171875,165.56849670410156,87.48878479003906,214.5084228515625,327.345458984375,116.14799861229584,166.10000610351562,88.0191518822448,215.12207053147654,328.60750594280904,113.15660323122867,161.60000610351562,86.42605771293628,209.05270390346763,324.99898797057915,115.2905328204704,165.23199462890625,87.10143616420507,213.10853130929766,327.1304342782304,114457900,92946000,33218000,25231900,74973000,0,0,1,0,1
2020-11-09,113.34174346923828,157.18699645996094,87.55086517333984,209.39785766601562,331.4587707519531,118.86656705608227,164.4499969482422,90.28515199546842,218.72722378232297,340.6389590948945,113.07865981779163,155.60549926757812,87.40287583278217,208.90886202770187,330.991348068861,117.41471908421029,161.55149841308594,88.93638032819226,215.1987536843843,340.255669071253,154515300,143808000,45366000,44395000,172304200,0,0,0,0,0
2020-11-10,113.00069427490234,151.75100708007812,86.42804718017578,202.3217315673828,330.97271728515625,114.57921088296683,155.6999969482422,87.55086419350906,207.58568799886555,332.0384263472568,111.20780194427195,150.9739990234375,85.28139122878906,201.08485330495418,327.6727137268044,112.59144977903753,154.75100708007812,85.96620374870092,205.66803730141643,330.4585351294545,138023400,131820000,52722000,44045100,85552000,1,1,1,1,1
2020-11-11,116.4305648803711,156.8695068359375,87.03985595703125,207.63365173339844,333.4313049316406,116.56697971266742,156.95750427246094,87.61144487612894,209.06229227392265,334.26330246142743,113.45866182357159,152.5,86.77442234467743,203.4627552217062,331.92618907665445,114.18945875403799,153.08900451660156,86.9052788650388,203.64493439599147,333.17887842738685,112295000,87338000,25280000,29440800,58649000,0,0,0,0,0
2020-11-12,116.1577377319336,155.51400756835938,86.8973388671875,206.56932067871094,330.1966857910156,117.44394006005354,158.79400634765625,87.81257684893262,210.0882077008986,333.4780017779414,115.5341249324846,154.30250549316406,86.68678177058656,205.62967600078795,328.37375465433377,116.55724363092018,157.99749755859375,86.78759335921357,208.26644552097468,332.4122644891503,103162300,87240000,24950000,21593900,67546200,1,1,1,1,1
2020-11-13,116.20645904541016,156.4405059814453,88.24710083007812,207.5952911376953,334.76806640625,116.60595750533835,157.08599853515625,88.4467386863625,208.46782580105932,335.51593114245816,114.85204931664111,154.26950073242188,86.63463830718922,205.34206012776832,331.598927535534,116.38185060768497,156.10000610351562,87.28419257267741,207.451473173631,332.12243855672193,81581900,75124000,29998000,18621100,62892200,1,1,1,1,1
2020-11-16,117.21984100341797,156.55299377441406,88.463623046875,208.28562927246094,338.9468688964844,117.89216918384535,157.13499450683594,89.3421099523583,208.774639570567,339.1431784222475,115.12488813037272,153.63450622558594,87.78377376605715,205.6872207347565,336.16101961858254,115.87516977446028,154.66000366210938,87.9829115083402,206.0228008331187,337.46046828584866,91183000,76174000,24936000,24953300,74541100,0,0,0,1,0
2020-11-17,116.33312225341797,156.7830047607422,87.90593719482422,205.6296844482422,337.1238708496094,117.58034777680699,159.46249389648438,88.64339091816939,208.7170885168225,338.33918672493826,115.91413173221224,156.76300048828125,87.7495064690329,205.26532614508415,334.9924249386327,116.48902916086686,159.177001953125,88.24313012579633,207.20215738693167,336.5162271765506,74271000,68894000,22942000,24154100,66111000,0,0,0,0,0
2020-11-18,115.00796508789062,155.2729949951172,86.745361328125,202.91871643066406,333.06671142578125,116.75213491699658,157.0,88.0707940000476,206.8505754409513,337.9466054590558,114.9787343957129,155.2550048828125,86.71358113291105,202.77450729205842,333.0293096223353,115.57311658349965,156.6999969482422,87.66159178213063,205.38934124888527,337.39505010740044,76322100,58336000,23470000,28372800,70591300,1,1,1,1,1
2020-11-19,115.60233306884766,155.8509979248047,87.59654998779297,204.2068634033203,334.468994140625,116.01157757714591,156.25,87.87812376634645,204.79327858262434,334.84292660380345,113.81918672462538,154.04600524902344,86.25994785105497,201.81313298246013,331.07550069207474,114.579214364051,155.2655029296875,86.32822905664568,203.20708104406813,332.43103796646704,74113000,60206000,24998000,24792700,59940900,0,0,0,0,0
2020-11-20,114.33561706542969,154.97000122070312,86.5174331665039,202.25540161132812,332.1785888671875,115.72900356959502,156.64450073242188,88.09712277002718,205.04326905705003,334.4128829692655,114.28690172841969,154.90249633789062,86.5010505266861,201.88048130423013,332.10381379132116,115.60233477250766,155.8509979248047,87.66061104507605,203.99541674603475,334.2072158491128,73604300,67488000,46270000,22843100,70417300,0,0,0,0,1
2020-11-23,110.93498229980469,154.91949462890625,86.15343475341797,201.98623657226562,334.1698303222656,114.60845935593927,156.9875030517578,87.09896780151934,204.0819412748359,335.44123490764684,110.83754418732941,153.2729949951172,85.30226481386683,200.111634964733,331.74858414798723,114.17972274018632,155.8350067138672,86.88543271768849,202.79375500799998,334.00156499645885,127959300,94178000,43232000,25683500,63230600,1,1,1,1,1
2020-11-24,112.22118377685547,155.9029998779297,87.84286499023438,205.5912322998047,339.5544738769531,112.88377334383199,156.71249389648438,87.97794220298789,205.96615259759372,340.10602912013496,109.70724035208704,154.31300354003906,85.79736134150096,200.7845542928597,335.8805390967087,110.99345018861624,155.02499389648438,85.93690930234852,201.48632517460484,336.7405807023032,113874200,72042000,31560000,33979700,62415900,1,1,1,1,0
2020-11-25,113.05916595458984,159.2534942626953,87.96951293945312,205.600830078125,339.0309753417969,113.76073225947121,159.89999389648438,88.32259600196149,206.96592480347252,339.4983979579088,112.22118480532058,157.01300048828125,87.23007383547954,204.24535809635242,337.92786481478373,112.59146004070323,157.093505859375,88.04201484395308,206.79289144492063,339.4703537421106,76499200,75808000,20916000,21012900,45330900,1,1,1,1,1
2020-11-27,113.60481262207031,159.76699829101562,89.05010986328125,206.9082794189453,339.9752197265625,114.48177040505827,160.8094940185547,89.58693308542536,207.90807676542295,340.4519714534276,113.24429090254516,159.50250244140625,88.01966297279354,205.76428758442702,338.95621319313136,113.58532797535975,160.56300354003906,88.05194329189372,206.54298182630274,340.1341274591122,46691300,47858000,17698000,14512200,28514100,1,0,0,0,0
2020-11-30,116.00183868408203,158.40199279785156,87.43863677978516,205.79310607910156,338.4700927734375,117.87267708944432,161.41949462890625,88.79559980634644,206.4564152798646,339.4610265258987,113.81918644377502,156.27749633789062,87.15358490191596,202.6879817235007,335.7684046458298,113.97509336124737,160.4239959716797,88.45388308870092,205.82194497179492,339.18991339612273,169410200,81278000,36476000,33064800,83872700,1,1,1,1,1
2020-12-01,119.57787322998047,161.00399780273438,89.29393768310547,207.8503875732422,342.1721496582031,120.30867019893745,162.44749450683594,90.62135589829055,208.91747073268834,343.7239966571473,116.93726107423544,157.85899353027344,87.86720065764494,205.10096702441447,341.15317145687413,117.91165703284473,159.4250030517578,88.11550147210329,206.21610523136007,341.75148628841856,127728200,90740000,34738000,30904500,74231400,1,0,1,0,1
2020-12-02,119.92864990234375,160.17649841308594,90.77629089355469,207.04283142089844,342.8919372558594,120.21122560718797,161.60000610351562,91.15867625708412,207.13897084282664,343.0508449905468,117.79472048917064,158.66299438476562,88.8655158618746,204.57220670055946,340.4706911992724,118.89578518676296,161.08250427246094,89.29393477639073,206.57178639237256,341.05029075724553,89004200,62586000,24440000,23724500,45927000,0,0,0,0,0
2020-12-03,119.792236328125,159.3365020751953,90.71770477294922,205.9565887451172,342.79840087890625,120.61072532946784,161.4320068359375,91.73226162699186,208.01384678706904,344.20066872884723,119.08092403824773,159.0655059814453,90.51310361068164,205.38938947020824,341.68593276894944,120.35738030969706,160.2729949951172,90.58064222626221,206.31227829998286,342.78904329722536,78967600,57840000,24546000,25120900,62882000,0,1,1,0,1
